publication,feed,is_uni_newspaper
andalusiastarnews,https://www.andalusiastarnews.com/rss
atmoreadvance,https://www.atmoreadvance.com/rss
thebrewtonstandard,http://www.brewtonstandard.com/rss
clantonadvertiser,https://www.clantonadvertiser.com/rss
gadsdenmessenger,https://gadsdenmessenger.com/rss
greenvilleadvocate,http://www.greenvilleadvocate.com/rss
selmatimesjournal,https://www.selmatimesjournal.com/rss
troymessenger,http://www.troymessenger.com/rss
thevalleytimesnews,https://www.valleytimes-news.com/rss
alaskajournalofcommerce,http://www.alaskajournal.com/rss.xml
juneauempire,https://www.juneauempire.com/rss
peninsulaclarion,https://www.peninsulaclarion.com/rss
arizonacapitoltimes,https://azcapitoltimes.com/rss
arkansastimes,https://arktimes.com/rss
fayettevillefreeweekly,http://www.freeweekly.com/rss
alamedatimesstar,https://www.eastbaytimes.com/location/oakland/rss
thebakersfieldcalifornian,https://www.bakersfield.com/rss
campbellreporter,https://www.mercurynews.com/location/campbell/rss
contracostatimes,https://www.eastbaytimes.com/rss
cupertinocourier,https://www.mercurynews.com/location/cupertino/rss
dailybreeze,https://www.dailybreeze.com/rss
dailydemocrat,https://www.dailydemocrat.com/rss
redbluffdailynews,https://www.redbluffdailynews.com/rss
dailynews,https://www.dailynews.com/rss
thedailyrepublic,https://www.dailyrepublic.com/rss
thedavisenterprise,https://www.davisenterprise.com/rss
theenterpriserecord,https://www.chicoer.com/rss
fortbraggadvocatenews,https://www.advocate-news.com/rss
inlandvalleydailybulletin,https://www.dailybulletin.com/rss
theaspentimes,https://www.aspentimes.com/rss
aurorasentinel,https://www.sentinelcolorado.com/rss
boulderweekly,https://www.boulderweekly.com/rss
broomfieldenterprise,https://www.broomfieldenterprise.com/rss
craigdailypress,https://www.craigdailypress.com/rss
thedailycamera,https://www.dailycamera.com/rss
dailyrecord,https://www.canoncitydailyrecord.com/rss
thedenverpost,https://www.denverpost.com/rss
estesparktrailgazette,https://www.eptrail.com/rss
fortmorgantimes,https://www.fortmorgantimes.com/rss
greeleytribune,https://www.greeleytribune.com/rss
haxtunflemingherald,http://www.hfherald.com/rss
thelamardailynews,https://www.lamarledger.com/rss
northfortynews,https://northfortynews.com/rss
thepagosaspringssun,http://www.pagosasun.com/rss
steamboatpilot,https://www.steamboatpilot.com/rss
summitdailynews,https://www.summitdaily.com/rss
waterburyrepublicanamerican,https://www.rep-am.com/rss
bocabeacon,https://bocabeacon.com/rss
keywestcitizen,https://keysnews.com/rss
lakecityreporter,https://www.lakecityreporter.com/rss.xml
madisoncountycarrier,http://www.greenepublishing.com/rss
miami’scommunitynewspapers,https://communitynewspapers.com/rss
miamitoday,https://www.miamitodaynews.com/rss
newsleader,https://www.fbnewsleader.com/rss.xml
palatkadailynews,https://www.palatkadailynews.com/rss.xml
thetowncrier,https://gotowncrier.com/rss
atlantadailyworld,http://atlantadailyworld.com/rss
claytontribune,https://www.theclaytontribune.com/rss.xml
thecoastalcourier,https://coastalcourier.com/rss
dawsonadvertiser,https://www.dawsonnews.com/rss
lagrangedailynews,http://www.lagrangenews.com/rss
postsearchlight,https://www.thepostsearchlight.com/rss
thestatesboroherald,https://www.statesboroherald.com/rss
thetimescourier,https://www.timescourier.com/rss.xml
tribune,https://www.tribune-georgian.com/rss.xml
valleytimesnews,https://www.valleytimes-news.com/rss
westhawaiitoday,https://www.westhawaiitoday.com/rss
chicagosuntimes,https://chicago.suntimes.com/feed
dailyherald,https://www.dailyherald.com/rss
dailyreviewatlas,https://www.reviewatlas.com/rss
journalstar,https://www.pjstar.com/rss
thejournalstandard,https://www.journalstandard.com/rss
laraza,http://www.laraza.com/rss
newsprogress,http://newsprogress.com/rss
pekindailytimes,https://www.pekintimes.com/rss
rockfordregisterstar,https://www.rrstar.com/rss
thestatejournalregister,https://www.sj-r.com/rss
therepublic,http://www.therepublic.com/rss
clearlakemirrorreporter,http://www.clreporter.com/rss
harlanonline,http://www.harlanonline.com/rss.xml
marshalltowntimesrepublican,http://www.timesrepublican.com/rss
rivercitiesreader,https://www.rcreader.com/rss.xml
greatbendtribune,https://www.gbtribune.com/rss
hillsborofreepress,http://www.hillsborofreepress.com/rss
themorningsun,https://www.morningsun.net/rss
theadvocatemessenger,https://www.amnews.com/rss
thehancockclarion,https://www.hancockclarion.com/rss
harrodsburgherald,https://www.harrodsburgherald.com/rss
theledgerindependent,https://maysville-online.com/rss
lewiscountyherald,http://www.lewiscountyherald.com/rss
thewinchestersun,https://www.winchestersun.com/rss
bossierpresstribune,https://bossierpress.com/rss
businessreport,https://www.businessreport.com/rss
citybusiness,https://neworleanscitybusiness.com/rss
thecrowleypostsignal,http://www.crowleypostsignal.com/rss.xml
thedailyreview,https://www.daily-review.com/rss.xml
thefranklinbannertribune,https://www.banner-tribune.com/rss.xml
l’observateur,https://www.lobservateur.com/rss
mindenpressherald,https://press-herald.com/rss
advertiserdemocrat,https://www.sunjournal.com/advertiser-democrat/rss
theellsworthamerican,https://www.ellsworthamerican.com/rss
thekennebecjournal,https://www.centralmaine.com/rss
sunjournal,https://www.sunjournal.com/rss
thetimesrecord,https://www.timesrecord.com/rss
thearlingtonadvocate,https://arlington.wickedlocal.com/rss
thebelmontcitizenherald,https://belmont.wickedlocal.com/rss
beverlycitizen,https://beverly.wickedlocal.com/rss
bostonherald,https://www.bostonherald.com/rss
brooklinetab,https://brookline.wickedlocal.com/rss
cambridgechronicle,https://cambridge.wickedlocal.com/rss
communityadvocate,https://www.communityadvocate.com/rss
concordjournal,https://concord.wickedlocal.com/rss
dorchesterreporter,https://www.dotnews.com/rss.xml
duxburyclipper,https://www.duxburyclipper.com/rss
everettindependent,http://everettindependent.com/rss
hamiltonwenhamchronicle,https://hamilton.wickedlocal.com/rss
theheraldnews,https://www.heraldnews.com/rss
ipswichchronicle,https://ipswich.wickedlocal.com/rss
thejewishadvocate,https://www.thejewishadvocate.com/rss
lexingtonminuteman,https://lexington.wickedlocal.com/rss
thelowellsun,http://www.lowellsun.com/rss
maldenobserver,https://malden.wickedlocal.com/rss
marbleheadreporter,https://marblehead.wickedlocal.com/rss
martha’svineyardtimes,https://www.mvtimes.com/rss
massachusettsnews,https://www.massnews.com/rss
melrosefreepress,https://melrose.wickedlocal.com/rss
northandovercitizen,https://northandover.wickedlocal.com/rss
saugusadvertiser,https://saugus.wickedlocal.com/rss
sudburytowncrier,https://sudbury.wickedlocal.com/rss
swampscottreporter,https://swampscott.wickedlocal.com/rss
tauntondailygazette,https://www.tauntongazette.com/rss
thevineyardgazette,https://vineyardgazette.com/rss
walpoletimes,https://walpole.wickedlocal.com/rss
thewanderer,https://www.wanderer.com/rss
watertowntab&amp;press,https://watertown.wickedlocal.com/rss
waylandtowncrier&amp;tab,https://wayland.wickedlocal.com/rss
thewellesleytownsman,https://wellesley.wickedlocal.com/rss
grossepointenews,https://www.grossepointenews.com/rss
theleelanauenterprise,https://www.leelanaunews.com/rss
albertleatribune,https://www.albertleatribune.com/rss
austindailyherald,https://www.austindailyherald.com/rss
thebrainerddailydispatch,https://www.brainerddispatch.com/rss
countybulletin,https://www.swcbulletin.com/rss
dailyglobe,https://www.dglobe.com/rss
detroitlakestribune,https://www.dl-online.com/rss
duluthnewstribune,https://www.duluthnewstribune.com/rss
echopress,https://www.echopress.com/rss
financeandcommerce,https://finance-commerce.com/rss
headlightherald,https://headlightherald.com/rss
jacksoncountypilot,https://www.jacksoncountypilot.com/rss
pineriverjournal,https://www.pineandlakes.com/rss
republicaneagle,https://www.republican-eagle.com/rss
rockcountystarherald,http://www.star-herald.com/rss.xml
saintpaulpioneerpress,https://www.twincities.com/rss
thestar,https://www.pipestonestar.com/rss
startribune,http://www.startribune.com/rss
stargazette,https://www.hastingsstargazette.com/rss
thiefriverfallstimes,https://trftimes.com/rss
wadenapioneerjournal,https://www.wadenapj.com/rss
westcentraltribune,https://www.wctrib.com/rss
dailyleader,https://www.dailyleader.com/rss
mississippibusinessjournal,https://msbusiness.com/rss
thenatchezdemocrat,https://www.natchezdemocrat.com/rss
picayuneitem,http://www.picayuneitem.com/rss
vicksburgpost,https://www.vicksburgpost.com/rss
winstoncountyjournal,http://www.winstoncountyjournal.com/rss.xml
boonvilledailynews,https://www.boonvilledailynews.com/rss
thecarthagepress,https://www.neoshodailynews.com/rss
constitutiontribune,https://www.chillicothenews.com/rss
dailyguide,https://www.therolladailynews.com/rss
kirksvilledailyexpress&amp;news,https://www.kirksvilledailyexpress.com/rss
moberlymonitorindex,https://www.moberlymonitor.com/rss
neoshodailynews,https://www.neoshodailynews.com/rss
republicanclipper,https://www.bethanyclipper.com/rss
rolladailynews,https://www.therolladailynews.com/rss
thebitterrootstar,https://bitterrootstar.com/rss
thehavredailynews,https://www.havredailynews.com/rss
seeleyswanpathfinder,https://www.seeleylake.com/rss
omahareader,https://thereader.com/rss
lasvegasreviewjournal,http://www.lvrj.com/rss
nevadaappeal,https://www.nevadaappeal.com/rss
nevadabusinessjournal,https://www.nevadabusiness.com/rss
newhampshiregazette,http://www.nhgazette.com/rss
businessnewsnj,https://njbiz.com/rss
albuquerquejournal,https://www.abqjournal.com/rss
hobbsnewssun,https://www.hobbsnews.com/rss
thedailygazette,https://dailygazette.com/rss
easthamptonstar,http://www.easthamptonstar.com/rss.xml
theeveningtribune,https://www.eveningtribune.com/rss
gardencitynews,https://www.gcnews.com/rss
theleader,https://www.the-leader.com/rss
longislandbusinessnews,https://libn.com/rss
newyorkobserver,http://www.observer.com/rss
putnamnewsandrecorder,https://www.pcnr.com/rss
thequeensgazette,https://www.qgazette.com/rss
rochesterbusinessjournal,https://rbj.net/rss
sagharborexpress,https://sagharborexpress.com/rss
southampton,http://www.pressnewsgroup.com/rss
thesuffolktimes,https://suffolktimes.timesreview.com/rss
thewaveoflongisland,https://www.rockawave.com/rss
wellsvilledailyreporter,https://www.wellsvilledaily.com/rss
chathamjournal,http://chathamjournal.com/rss
thelaurinburgexchange,https://www.laurinburgexchange.com/rss
mitchellnewsjournal,https://www.mitchellnews.com/rss.xml
mountairynews,https://www.mtairynews.com/rss
mountainxpress,https://mountainx.com/rss
rhinotimes,http://www.rhinotimes.com/rss
therobesonian,https://www.robesonian.com/rss
salisburypost,https://www.salisburypost.com/rss
thesampsonindependent,https://www.clintonnc.com/rss
thetaylorsvilletimes,https://www.taylorsvilletimes.com/rss
devilslakedailyjournal,https://www.devilslakejournal.com/rss
theforum,https://www.inforum.com/rss
grandforksherald,https://www.grandforksherald.com/rss
thejamestownsun,https://www.jamestownsun.com/rss
columbusdispatch,https://www.dispatch.com/rss
thedelawaregazette,https://www.delgazette.com/rss
theeatonregisterherald,https://www.registerherald.com/rss
georgetownnewsdemocrat,https://www.newsdemocrat.com/rss
theirontontribune,https://www.irontontribune.com/rss
leaderonline,http://www.akron.com/rss
marysvillejournaltribune,https://www.marysvillejt.com/feed
recordherald,https://www.recordherald.com/rss
repository,https://www.cantonrep.com/rss
thesidneydailynews,https://www.sidneydailynews.com/rss
thisweek,https://www.thisweeknews.com/rss
thetimesgazette,https://www.timesgazette.com/rss
thetimesreporter,https://www.timesreporter.com/rss
thetribunechronicle,http://www.tribtoday.com/rss
urbanadailycitizen,https://www.urbanacitizen.com/rss
wilmingtonnewsjournal,https://www.wnewsj.com/rss
yellowspringsnews,https://ysnews.com/rss
thejournalrecord,https://journalrecord.com/rss
theponcacitynews,https://www.poncacitynews.com/rss.xml
cascadebusinessnews,http://cascadebusnews.com/rss
eugeneweekly,http://www.eugeneweekly.com/rss
keizertimes,https://www.keizertimes.com/feed
dailycourier,https://www.dailycourier.com/rss
thefultoncountynews,https://www.fultoncountynews.com/rss
leadertimes,https://www.leadertimes.com/rss
murrysvillestar,https://triblive.com/rss
philadelphiaweekly,http://www.philadelphiaweekly.com/rss
pittsburghtribunereview,https://triblive.com/rss
rocketcourier,https://www.rocket-courier.com/rss
newportthisweek,https://www.newportthisweek.com/rss
providencebusinessnews,https://pbn.com/rss
chronicleindependent,https://www.chronicle-independent.com/rss
columbiastar,https://www.thecolumbiastar.com/rss
thegaffneyledger,https://www.gaffneyledger.com/rss
uniondailytimes,https://www.uniondailytimes.com/rss
themitchelldailyrepublic,https://www.mitchellrepublic.com/rss
freemancourier,https://www.freemansd.com/rss.xml
themobridgetribune,https://www.mobridgetribune.com/rss
rapidcityjournal,https://rapidcityjournal.com/rss
smithvillereview,https://www.smithvillereview.com/rss
southernstandard,https://www.southernstandard.com/rss
thetomahawk,https://www.thetomahawk.com/rss
fortworthweekly,https://www.fwweekly.com/rss
lockhartpostregister,http://www.post-register.com/rss
themonitor,https://www.themonitor.com/rss
themonitorcedarcreek,https://www.themonitor.net/rss.xml
orangeleader,https://www.orangeleader.com/rss
pleasantonexpress,https://www.pleasantonexpress.com/rss
portarthurnews,https://www.panews.com/rss
sanmarcosdailyrecord,https://www.sanmarcosrecord.com/rss.xml
uvaldeleadernews,http://uvaldeleadernews.com/rss
valleymorningstar,https://www.valleymorningstar.com/rss
thewilsoncountynews,https://www.wilsoncountynews.com/rss
wisecountymessenger,http://www.wcmessenger.com/rss
deseretnews,https://www.deseretnews.com/rss.xml
moab’stimesindependent,https://moabtimes.com/rss
parkrecord,https://www.parkrecord.com/rss
transcriptbulletin,http://tooeleonline.com/rss
addisoncountyindependent,http://www.addisonindependent.com/rss.xml
bartonchronicle,https://bartonchronicle.com/rss
theenterprise,https://theenterprise.net/rss
fallschurchnewspress,https://fcnp.com/rss
rappahannockrecord,https://rrecord.com/rss
southsidesentinel,http://www.ssentinel.com/rss
bainbridgeislandreview,http://www.bainbridgereview.com/rss
businessexaminer,https://southsoundbiz.com/rss
camaswashougalpostrecord,https://www.camaspostrecord.com/rss
centralkitsapreporter,https://www.kitsapdailynews.com/rss
thecolumbian,https://www.columbian.com/rss
dailyworld,http://www.thedailyworld.com/rss
federalwaymirror,http://www.federalwaymirror.com/rss
theheraldnet,https://www.heraldnet.com/rss
theislands’sounder,http://www.islandssounder.com/rss
thejournalofthesanjuanislands,http://www.sanjuanjournal.com/rss
leavenworthecho,http://www.leavenworthecho.com/rss.xml
mercerislandreporter,http://www.mi-reporter.com/rss
methowvalleynews,https://methowvalleynews.com/rss
northwestasianweekly/theseattlechinesepost,http://nwasianweekly.com/rss
peninsuladailynews,http://www.peninsuladailynews.com/rss
rentonreporter,http://www.rentonreporter.com/rss
theseattletimes,https://www.seattletimes.com/rss
seattleweekly,https://www.seattleweekly.com/rss
sequimgazette,http://www.sequimgazette.com/rss
snoqualmievalleyrecord,http://www.valleyrecord.com/rss
southwhidbeyrecord,http://www.southwhidbeyrecord.com/rss
starline,https://www.grandcoulee.com/rss
vashonmauryislandbeachcomber,http://www.vashonbeachcomber.com/rss
vancouverbusinessjournal,https://www.vbjusa.com/rss
whidbeynewstimes,http://www.whidbeynewstimes.com/rss
westvirginiapressassociation,https://wvpress.org/rss
huntingtonnews,http://www.huntingtonnews.net/rss.xml
themorganmessenger,https://www.morganmessenger.com/rss
mountainmessenger,https://mountainmessenger.com/rss
wisconsinnewspaperassociation,https://www.wnanews.com/rss
thedailyreporter,https://dailyreporter.com/rss
thereview,https://www.plymouth-review.com/rss
southwashingtoncountybulletin,https://www.swcbulletin.com/rss
standardpress,http://myracinecounty.com/rss